rowId,city_name,town_name,latitude,longitude,households,population,e_stat_code
172,桑名市,嘉例川,35.088467,136.623569,89,262,242051220
5,桑名市,川口町,35.067400,136.696383,34,55,242050050
187,桑名市,川崎町,35.099606,136.665763,23,58,242051283
13,桑名市,北魚町,35.066303,136.694962,17,45,242050130
185,桑名市,北川原台,35.100081,136.663205,8,15,242051281
45,桑名市,北寺町,35.066145,136.691911,27,63,242050450
41,桑名市,北鍋屋町,35.059263,136.688494,13,27,242050410
107,桑名市,北別所（南部）,35.071520,136.674257,533,1244,24205087001
108,桑名市,北別所（北部）,35.081133,136.670200,76,173,24205087002
87,桑名市,京橋町,35.063571,136.692174,18,85,242050750
22,桑名市,京町,35.063554,136.693946,38,91,242050220
336,桑名市,清竹の丘,35.074023,136.669154,18,64,242052190
78,桑名市,桑名（南西部）,35.064887,136.681828,40,99,24205070003
77,桑名市,桑名（北西部）,35.069169,136.685811,346,796,24205070002
76,桑名市,桑名（北東部）,35.071618,136.691279,137,323,24205070001
148,桑名市,桑部（西部）,35.050391,136.646600,324,774,24205108002
147,桑名市,桑部（東部）,35.047364,136.651036,414,1121,24205108001
218,桑名市,小泉,35.039274,136.686024,174,407,242051440
220,桑名市,小貝須,35.050691,136.699587,213,512,24205146001
90,桑名市,寿町一丁目,35.066355,136.687024,54,114,24205078001
92,桑名市,寿町三丁目,35.065570,136.687710,45,107,24205078003
91,桑名市,寿町二丁目,35.065425,136.686789,6,9,24205078002
26,桑名市,紺屋町,35.062312,136.692926,40,87,242050260
171,桑名市,五反田,35.073168,136.613243,476,1298,242051210
196,桑名市,坂井,35.058441,136.629876,108,283,242051350
125,桑名市,桜通,35.065105,136.674489,97,190,242050980
175,桑名市,里町,35.065096,136.624361,121,281,242051260
88,桑名市,三栄町,35.065513,136.690346,53,132,242050760
97,桑名市,参宮通,35.068866,136.688010,179,369,242050830
2,桑名市,三之丸,35.064969,136.697906,109,278,242050020
136,桑名市,汐見町一丁目,35.067006,136.672275,47,104,24205104001
138,桑名市,汐見町三丁目,35.067409,136.669939,13,48,24205104003
137,桑名市,汐見町二丁目,35.067696,136.671885,41,118,24205104002
201,桑名市,志知,35.051460,136.610468,259,670,242051390
199,桑名市,島田（西部）,35.052921,136.619981,184,477,24205138001
200,桑名市,島田（東部）,35.054558,136.623340,38,58,24205138002
7,桑名市,清水町,35.067614,136.693026,29,76,242050070
188,桑名市,下深谷部（山王）,35.096456,136.657808,458,1158,24205128401
190,桑名市,下深谷部（中央部）,35.093526,136.672259,131,297,24205128403
189,桑名市,下深谷部（東部）,35.101307,136.667879,271,641,24205128402
192,桑名市,下深谷部（南西部）,35.095387,136.667396,198,494,24205128405
191,桑名市,下深谷部（北東部）,35.097907,136.666702,85,197,24205128404
20,桑名市,職人町,35.064345,136.694590,26,66,242050200
337,桑名市,城山台,35.051271,136.656523,77,283,242052200
163,桑名市,新倉持,35.060293,136.664295,61,180,242051151
99,桑名市,神成町一丁目,35.073727,136.675917,25,42,24205085101
100,桑名市,神成町二丁目,35.075025,136.675839,101,115,24205085102
43,桑名市,新地,35.056973,136.679611,135,337,242050430
85,桑名市,新築町,35.063277,136.690899,76,147,242050730
139,桑名市,新西方一丁目,35.072493,136.662229,42,96,24205105001
145,桑名市,新西方七丁目,35.068263,136.661458,25,78,24205105007
141,桑名市,新西方三丁目,35.074502,136.655969,270,659,24205105003
140,桑名市,新西方二丁目,35.073541,136.660147,294,660,24205105002
143,桑名市,新西方五丁目,35.070232,136.659263,403,928,24205105005
144,桑名市,新西方六丁目,35.069458,136.661390,216,696,24205105006
142,桑名市,新西方四丁目,35.070669,136.655777,230,588,24205105004
36,桑名市,新町,35.059420,136.691341,59,142,242050360
31,桑名市,新屋敷,35.057184,136.692913,267,530,242050310
71,桑名市,新矢田一丁目,35.059680,136.681611,103,233,24205065001
72,桑名市,新矢田二丁目,35.060771,136.683061,118,309,24205065002
224,桑名市,地蔵,35.054072,136.703258,192,484,242051490
115,桑名市,太夫,35.063803,136.667127,100,272,242050890
68,桑名市,大福（寺跡）,35.051459,136.686001,365,779,24205062002
67,桑名市,大福（北部）,35.054359,136.682874,129,314,24205062001
86,桑名市,常盤町,35.064675,136.690577,78,193,242050740
16,桑名市,殿町,35.066265,136.693230,15,31,242050160
198,桑名市,友村,35.057878,136.624990,208,498,242051370
174,桑名市,中山町,35.068164,136.624166,103,253,242051250
202,桑名市,西正和台一丁目,35.051380,136.631946,69,187,24205140001
204,桑名市,西正和台三丁目,35.049571,136.630967,94,204,24205140003
203,桑名市,西正和台二丁目,35.050047,136.631857,79,205,24205140002
206,桑名市,西正和台五丁目,35.047951,136.631821,73,194,24205140005
205,桑名市,西正和台四丁目,35.048702,136.630696,90,204,24205140004
40,桑名市,西鍋屋町,35.056523,136.687155,65,159,242050400
165,桑名市,西別所（西部）,35.062674,136.657872,595,1405,24205115202
